            7.510000    6.58400157E-0037
            7.530000    1.34617367E-0035
            7.550000    1.17919637E-0034
            7.570000    6.72042372E-0034
            7.590000    3.14492744E-0033
            7.610000    1.25323530E-0032
            7.630000    4.38474468E-0032
            7.650000    1.39102464E-0031
            7.670000    4.07830798E-0031
            7.690000    1.12164709E-0030
            7.710000    2.92291558E-0030
            7.730000    7.28765442E-0030
            7.750000    1.74836409E-0029
            7.770000    4.04945544E-0029
            7.790000    9.09213880E-0029
            7.810000    1.98561841E-0028
            7.830000    4.22970604E-0028
            7.850000    8.80700066E-0028
            7.870000    1.79613806E-0027
            7.890000    3.59445018E-0027
            7.910000    7.06834252E-0027
            7.930000    1.36775656E-0026
            7.950000    2.60747792E-0026
            7.970000    4.90239119E-0026
            7.990000    9.09867138E-0026
            8.010000    1.66835237E-0025
            8.030000    3.02464599E-0025
            8.050000    5.42526146E-0025
            8.070000    9.63353496E-0025
            8.090000    1.69438203E-0024
            8.110000    2.95334754E-0024
            8.130000    5.10376637E-0024
            8.150000    8.74794104E-0024
            8.170000    1.48772610E-0023
            8.190000    2.51120988E-0023
            8.210000    4.20840790E-0023
            8.230000    7.00406473E-0023
            8.250000    1.15794612E-0022
            8.270000    1.90209298E-0022
            8.290000    3.10507826E-0022
            8.310000    5.03841004E-0022
            8.330000    8.12796173E-0022
            8.350000    1.30381788E-0021
            8.370000    2.07999510E-0021
            8.390000    3.30056344E-0021
            8.410000    5.21024043E-0021
            8.430000    8.18333037E-0021
            8.450000    1.27897270E-0020
            8.470000    1.98931743E-0020
            8.490000    3.07968114E-0020
            8.510000    4.74590605E-0020
            8.530000    7.28095796E-0020
            8.550000    1.11213448E-0019
            8.570000    1.69148405E-0019
            8.590000    2.56191097E-0019
            8.610000    3.86436665E-0019
            8.630000    5.80572055E-0019
            8.650000    8.68811643E-0019
            8.670000    1.29514877E-0018
            8.690000    1.92341332E-0018
            8.710000    2.84588190E-0018
            8.730000    4.19549282E-0018
            8.750000    6.16319812E-0018
            8.770000    9.02203948E-0018
            8.790000    1.31616827E-0017
            8.810000    1.91361882E-0017
            8.830000    2.77303740E-0017
            8.850000    4.00536817E-0017
            8.870000    5.76688391E-0017
            8.890000    8.27686892E-0017
            8.910000    1.18425740E-0016
            8.930000    1.68929251E-0016
            8.950000    2.40250020E-0016
            8.970000    3.40679154E-0016
            8.990000    4.81685290E-0016
            9.010000    6.79104517E-0016
            9.030000    9.54757862E-0016
            9.050000    1.33858958E-0015
            9.070000    1.87155994E-0015
            9.090000    2.60965462E-0015
            9.110000    3.62917139E-0015
            9.130000    5.03382199E-0015
            9.150000    6.96404918E-0015
            9.170000    9.60976696E-0015
            9.190000    1.32271715E-0014
            9.210000    1.81611706E-0014
            9.230000    2.48742480E-0014
            9.250000    3.39856656E-0014
            9.270000    4.63229414E-0014
            9.290000    6.29895827E-0014
            9.310000    8.54516684E-0014
            9.330000    1.15654726E-0013
            9.350000    1.56175020E-0013
            9.370000    2.10418452E-0013
            9.390000    2.82869518E-0013
            9.410000    3.79426534E-0013
            9.430000    5.07832859E-0013
            9.450000    6.78222241E-0013
            9.470000    9.03841126E-0013
            9.490000    1.20196923E-0012
            9.510000    1.59508693E-0012
            9.530000    2.11237377E-0012
            9.550000    2.79169444E-0012
            9.570000    3.68205881E-0012
            9.590000    4.84671635E-0012
            9.610000    6.36698030E-0012
            9.630000    8.34756790E-0012
            9.650000    1.09230898E-0011
            9.670000    1.42659329E-0011
