0.200000 1.66173216E+0000
0.199000 1.66049456E+0000
0.198000 1.65924202E+0000
0.197000 1.65797428E+0000
0.196000 1.65669107E+0000
0.195000 1.65539208E+0000
0.194000 1.65407705E+0000
0.193000 1.65274567E+0000
0.192000 1.65139766E+0000
0.191000 1.65003270E+0000
0.190000 1.64865049E+0000
0.189000 1.64725070E+0000
0.188000 1.64583303E+0000
0.187000 1.64439710E+0000
0.186000 1.64294259E+0000
0.185000 1.64146916E+0000
0.184000 1.63997643E+0000
0.183000 1.63846406E+0000
0.182000 1.63693166E+0000
0.181000 1.63537888E+0000
0.180000 1.63380529E+0000
0.179000 1.63221049E+0000
0.178000 1.63059410E+0000
0.177000 1.62895569E+0000
0.176000 1.62729483E+0000
0.175000 1.62561110E+0000
0.174000 1.62390405E+0000
0.173000 1.62217324E+0000
0.172000 1.62041817E+0000
0.171000 1.61863840E+0000
0.170000 1.61683342E+0000
0.169000 1.61500277E+0000
0.168000 1.61314592E+0000
0.167000 1.61126237E+0000
0.166000 1.60935162E+0000
0.165000 1.60741308E+0000
0.164000 1.60544623E+0000
0.163000 1.60345053E+0000
0.162000 1.60142539E+0000
0.161000 1.59937025E+0000
0.160000 1.59728452E+0000
0.159000 1.59516759E+0000
0.158000 1.59301889E+0000
0.157000 1.59083773E+0000
0.156000 1.58862352E+0000
0.155000 1.58637560E+0000
0.154000 1.58409332E+0000
0.153000 1.58177601E+0000
0.152000 1.57942300E+0000
0.151000 1.57703363E+0000
0.150000 1.57460714E+0000
0.149000 1.57214284E+0000
0.148000 1.56964001E+0000
0.147000 1.56709791E+0000
0.146000 1.56451582E+0000
0.145000 1.56189296E+0000
0.144000 1.55922857E+0000
0.143000 1.55652192E+0000
0.142000 1.55377214E+0000
0.141000 1.55097848E+0000
0.140000 1.54814012E+0000
0.139000 1.54525624E+0000
0.138000 1.54232603E+0000
0.137000 1.53934865E+0000
0.136000 1.53632328E+0000
0.135000 1.53324900E+0000
0.134000 1.53012498E+0000
0.133000 1.52695035E+0000
0.132000 1.52372423E+0000
0.131000 1.52044572E+0000
0.130000 1.51711393E+0000
0.129000 1.51372796E+0000
0.128000 1.51028693E+0000
0.127000 1.50678982E+0000
0.126000 1.50323576E+0000
0.125000 1.49962380E+0000
0.124000 1.49595300E+0000
0.123000 1.49222239E+0000
0.122000 1.48843104E+0000
0.121000 1.48457792E+0000
0.120000 1.48066208E+0000
0.119000 1.47668254E+0000
0.118000 1.47263825E+0000
0.117000 1.46852822E+0000
0.116000 1.46435141E+0000
0.115000 1.46010682E+0000
0.114000 1.45579334E+0000
0.113000 1.45140991E+0000
0.112000 1.44695546E+0000
0.111000 1.44242891E+0000
0.110000 1.43782907E+0000
0.109000 1.43315482E+0000
0.108000 1.42840501E+0000
0.107000 1.42357846E+0000
0.106000 1.41867389E+0000
0.105000 1.41369008E+0000
0.104000 1.40862579E+0000
0.103000 1.40347964E+0000
0.102000 1.39825030E+0000
0.101000 1.39293640E+0000
0.100000 1.38753655E+0000
0.099000 1.38204919E+0000
0.098000 1.37647286E+0000
0.097000 1.37080599E+0000
0.096000 1.36504703E+0000
