  -1.224774100122186    0.45351474E-08
  -1.214774100122186    0.19047619E-07
  -1.209774100122187    0.54421769E-08
  -1.204774100122187    0.44489796E-07
  -1.199774100122186    0.23219955E-07
  -1.194774100122187    0.65759637E-07
  -1.189774100122186    0.49433107E-07
  -1.184774100122187    0.75873016E-07
  -1.179774100122186    0.80362812E-07
  -1.174774100122187    0.93287982E-07
  -1.169774100122186    0.13705215E-06
  -1.164774100122187    0.14984127E-06
  -1.159774100122187    0.23337868E-06
  -1.154774100122186    0.26625850E-06
  -1.149774100122187    0.38702948E-06
  -1.144774100122186    0.41297052E-06
  -1.139774100122187    0.53433107E-06
  -1.134774100122186    0.60163265E-06
  -1.129774100122187    0.76272109E-06
  -1.124774100122186    0.90598639E-06
  -1.119774100122187    0.10717460E-05
  -1.114774100122187    0.12989116E-05
  -1.109774100122186    0.15325170E-05
  -1.104774100122187    0.18636735E-05
  -1.099774100122186    0.22148753E-05
  -1.094774100122187    0.26607256E-05
  -1.089774100122186    0.31084807E-05
  -1.084774100122187    0.36743764E-05
  -1.079774100122187    0.43538322E-05
  -1.074774100122188    0.52414059E-05
  -1.069774100122187    0.60746485E-05
  -1.064774100122186    0.70516553E-05
  -1.059774100122187    0.82052608E-05
  -1.054774100122186    0.96760998E-05
  -1.049774100122187    0.11285170E-04
  -1.044774100122186    0.13101905E-04
  -1.039774100122187    0.15094785E-04
  -1.034774100122187    0.17521995E-04
  -1.029774100122186    0.20357098E-04
  -1.024774100122187    0.23394921E-04
  -1.019774100122186    0.27108753E-04
  -1.014774100122187    0.30970385E-04
  -1.009774100122186    0.35751202E-04
  -1.004774100122187    0.40702041E-04
  -0.999774100122186    0.46627664E-04
  -0.994774100122187    0.53263039E-04
  -0.989774100122187    0.60576689E-04
  -0.984774100122186    0.68947982E-04
  -0.979774100122187    0.78061587E-04
  -0.974774100122186    0.89068662E-04
  -0.969774100122187    0.10085968E-03
  -0.964774100122186    0.11455900E-03
  -0.959774100122187    0.12871755E-03
  -0.954774100122187    0.14557306E-03
  -0.949774100122188    0.16439256E-03
  -0.944774100122187    0.18530676E-03
  -0.939774100122186    0.20799392E-03
  -0.934774100122187    0.23342227E-03
  -0.929774100122186    0.26230930E-03
  -0.924774100122187    0.29413392E-03
  -0.919774100122186    0.32896916E-03
  -0.914774100122187    0.36728939E-03
  -0.909774100122187    0.41051401E-03
  -0.904774100122186    0.45805279E-03
  -0.899774100122187    0.51099483E-03
  -0.894774100122186    0.56799764E-03
  -0.889774100122187    0.63186975E-03
  -0.884774100122186    0.70184730E-03
  -0.879774100122187    0.77890857E-03
  -0.874774100122186    0.86226481E-03
  -0.869774100122187    0.95519791E-03
  -0.864774100122187    0.10567392E-02
  -0.859774100122186    0.11679400E-02
  -0.854774100122187    0.12885146E-02
  -0.849774100122186    0.14202728E-02
  -0.844774100122187    0.15658326E-02
  -0.839774100122186    0.17230671E-02
  -0.834774100122187    0.18948639E-02
  -0.829774100122187    0.20805419E-02
  -0.824774100122188    0.22840122E-02
  -0.819774100122187    0.25056253E-02
  -0.814774100122186    0.27446381E-02
  -0.809774100122187    0.30034059E-02
  -0.804774100122186    0.32859408E-02
  -0.799774100122187    0.35904495E-02
  -0.794774100122186    0.39207744E-02
  -0.789774100122187    0.42777717E-02
  -0.784774100122187    0.46623399E-02
  -0.779774100122186    0.50795943E-02
  -0.774774100122187    0.55267753E-02
  -0.769774100122186    0.60102983E-02
  -0.764774100122187    0.65305702E-02
  -0.759774100122186    0.70897536E-02
  -0.754774100122187    0.76943155E-02
  -0.749774100122186    0.83409071E-02
  -0.744774100122187    0.90321268E-02
  -0.739774100122187    0.97758642E-02
  -0.734774100122186    0.10574152E-01
  -0.729774100122187    0.11426344E-01
  -0.724774100122186    0.12341066E-01
  -0.719774100122187    0.13313933E-01
  -0.714774100122186    0.14358910E-01
  -0.709774100122187    0.15472260E-01
  -0.704774100122187    0.16658671E-01
  -0.699774100122188    0.17922218E-01
  -0.694774100122187    0.19268216E-01
  -0.689774100122186    0.20700929E-01
  -0.684774100122187    0.22227263E-01
  -0.679774100122186    0.23846693E-01
  -0.674774100122187    0.25563477E-01
  -0.669774100122186    0.27392487E-01
  -0.664774100122187    0.29323811E-01
  -0.659774100122187    0.31376866E-01
  -0.654774100122188    0.33542438E-01
  -0.649774100122187    0.35837653E-01
  -0.644774100122186    0.38268590E-01
  -0.639774100122187    0.40833670E-01
  -0.634774100122186    0.43537375E-01
  -0.629774100122187    0.46392917E-01
  -0.624774100122186    0.49402173E-01
  -0.619774100122187    0.52575921E-01
  -0.614774100122187    0.55914561E-01
  -0.609774100122186    0.59425324E-01
  -0.604774100122187    0.63118598E-01
  -0.599774100122186    0.66998468E-01
  -0.594774100122187    0.71068667E-01
  -0.589774100122186    0.75340635E-01
  -0.584774100122187    0.79815871E-01
  -0.579774100122187    0.84506458E-01
  -0.574774100122188    0.89426439E-01
  -0.569774100122187    0.94553476E-01
  -0.564774100122186    0.99926248E-01
  -0.559774100122187    0.10553761E+00
  -0.554774100122186    0.11138895E+00
  -0.549774100122187    0.11750448E+00
  -0.544774100122186    0.12386309E+00
  -0.539774100122187    0.13050831E+00
  -0.534774100122187    0.13741901E+00
  -0.529774100122188    0.14459761E+00
  -0.524774100122187    0.15207244E+00
  -0.519774100122186    0.15983276E+00
  -0.514774100122187    0.16789225E+00
  -0.509774100122186    0.17625382E+00
  -0.504774100122187    0.18491923E+00
  -0.499774100122186    0.19389421E+00
  -0.494774100122187    0.20320781E+00
  -0.489774100122187    0.21281680E+00
  -0.484774100122186    0.22277238E+00
  -0.479774100122187    0.23303998E+00
  -0.474774100122186    0.24363462E+00
  -0.469774100122187    0.25459944E+00
  -0.464774100122186    0.26588516E+00
  -0.459774100122187    0.27750269E+00
  -0.454774100122187    0.28948030E+00
  -0.449774100122188    0.30178433E+00
  -0.444774100122187    0.31446050E+00
  -0.439774100122186    0.32747159E+00
  -0.434774100122187    0.34080903E+00
  -0.429774100122186    0.35452912E+00
  -0.424774100122187    0.36856479E+00
  -0.419774100122186    0.38296560E+00
  -0.414774100122187    0.39768930E+00
  -0.409774100122187    0.41276525E+00
  -0.404774100122188    0.42816743E+00
  -0.399774100122187    0.44392472E+00
  -0.394774100122186    0.45998478E+00
  -0.389774100122187    0.47636585E+00
  -0.384774100122186    0.49307331E+00
  -0.379774100122187    0.51008997E+00
  -0.374774100122186    0.52741212E+00
  -0.369774100122187    0.54502869E+00
  -0.364774100122187    0.56292237E+00
  -0.359774100122186    0.58110696E+00
  -0.354774100122187    0.59956223E+00
  -0.349774100122186    0.61826585E+00
  -0.344774100122187    0.63722652E+00
  -0.339774100122186    0.65640862E+00
  -0.334774100122187    0.67582448E+00
  -0.329774100122187    0.69544586E+00
  -0.324774100122188    0.71527858E+00
  -0.319774100122187    0.73528237E+00
  -0.314774100122186    0.75545820E+00
  -0.309774100122187    0.77579785E+00
  -0.304774100122186    0.79626710E+00
  -0.299774100122187    0.81684660E+00
  -0.294774100122186    0.83755405E+00
  -0.289774100122187    0.85834213E+00
  -0.284774100122187    0.87918951E+00
  -0.279774100122188    0.90010530E+00
  -0.274774100122187    0.92104798E+00
