    3      -4.968554515987445    -6.724773666837683     0.927777777777778
    5      -6.728306521286323    -7.477589783213602     1.125555555555556
    6      -3.849175910985654    -6.548657626758562     1.224444444444444
    2      -6.748056991067851    -6.415862441292888     0.828888888888889
    1      -6.838549437213238    -5.556723316705197     0.730000000000000
    1      -5.140661757085743    -3.149858485073961     0.730000000000000
    9      -4.521034175479635    -4.023645699292676     1.521111111111111
    1      -3.060898401554741    -5.934905358792949     0.730000000000000
    4      -3.444037521097307    -3.343079497079288     1.026666666666667
    5      -7.213519415183736    -2.958639126841437     1.125555555555556
    4      -6.518596679261464    -4.696063821648214     1.026666666666667
    4      -7.867214219020283    -7.715688555771685     1.026666666666667
    3      -8.467303788398544    -6.819895014780688     0.927777777777778
    7      -3.343488297002435    -7.845760194944886     1.323333333333333
    1      -4.816376334819058    -5.069496159275838     0.730000000000000
    1      -7.500483915571468    -6.875216013267583     0.730000000000000
    8      -8.077203084688609    -3.978227042119772     1.422222222222222
    2      -5.917257280953108    -6.863015901338136     0.828888888888889
    7      -6.041276022866557    -3.586445781634985     1.323333333333333
    2      -5.525315906015802    -4.558313037190239     0.828888888888889
    2      -3.416193653553586    -4.342651511098659     0.828888888888889
    2      -7.490965232643103    -4.913844430991322     0.828888888888889
   10      -5.725607395172119    -5.725607395172119     1.620000000000000
    1      -6.311726775702685    -8.341488782456551     0.730000000000000
    6      -7.758166361810834    -5.935903636869324     1.224444444444444
    3      -8.485684323966982    -5.076185380268086     0.927777777777778
    2      -8.271373756063387    -2.893285452312675     0.828888888888889
    1      -4.620198706130746    -5.887634054875482     0.730000000000000
    1      -7.032251885753254    -3.916999221339017     0.730000000000000
    5      -3.858294231164451    -5.272344183873852     1.125555555555556
    8      -5.397821482875335    -7.857911776463803     1.422222222222222
    3      -4.339876530236373    -8.475046173292487     0.927777777777778
    2      -4.357832711401243    -7.486979101326956     0.828888888888889
    3      -4.968554515987445    -0.999166271665564     0.927777777777778
    5      -6.728306521286323    -1.751982388041484     1.125555555555556
