    1      11.566876020531492     7.898147236928395     0.730000000000000
    6       4.410530892217690     8.198652862270272     1.224444444444444
    8       7.838804455567359     4.098606743820872     1.422222222222222
    5       5.304582164402655     9.090762230110730     1.125555555555556
    5       9.106875884760543     7.113944045678119     1.125555555555556
    1      10.762666811226115     8.088623345204029     0.730000000000000
   10       8.739684681975636    10.077673001267812     1.620000000000000
    2       8.895220063936671     8.931589164535426     0.828888888888889
    6       8.544536526752955     5.310878025299477     1.224444444444444
    3       6.702926120450190     4.429408572702441     0.927777777777778
    1       5.438403356256263     5.572873333929282     0.730000000000000
    6       5.869677520915874    11.753836283855858     1.224444444444444
    2       7.471723279260036     5.152043416717275     0.828888888888889
    1       5.516804689472472    10.825910629679242     0.730000000000000
    6      10.684737211775122    10.635720396568907     1.224444444444444
    2       9.891734331958020     9.913903133884874     0.828888888888889
    5      11.369439146195814     8.855997606384264     1.125555555555556
    1       8.563510731442260     6.302654671039248     0.730000000000000
    1       5.618403491330462     9.997242728018970     0.730000000000000
    2      11.601650069064686     6.330646584551113     0.828888888888889
    3      11.608861743794312     9.942733743234220     0.927777777777778
    7       4.597794827864060     6.176071183506151     1.323333333333333
    2       6.201615811226977     8.549200771809179     0.828888888888889
    4      11.820301487705157    11.016265786788782     1.026666666666667
    2       6.919183214372218    11.550261551952890     0.828888888888889
    1      10.030772736592091     6.755573840200675     0.730000000000000
    1       6.222181240057667     9.430639313383100     0.730000000000000
    8      10.605732920045730     5.853939444286484     1.422222222222222
    3       4.727652840537552     5.021101968065294     0.927777777777778
    2       7.277254014980850     7.232964872363942     0.828888888888889
    1       8.132232780486818     7.018987858116218     0.730000000000000
    2       7.592340402445428     9.961139627856426     0.828888888888889
    1       7.003484533929722     8.099306442520025     0.730000000000000
    1       6.670589875854135     6.556982977719295     0.730000000000000
    2      11.050893421670958    11.681972908087937     0.828888888888889
    3      12.087101020325267     7.159887885897305     0.927777777777778
    5       7.589595499156354     6.210650630719844     1.125555555555556
    9       6.564238978379119    10.456241905214839     1.521111111111111
    4       8.799333381718119    11.389585966585296     1.026666666666667
    7       6.456999635514286     5.546435307473713     1.323333333333333
    1       5.412271466087674     8.118170123090270     0.730000000000000
    1       5.010668721193323     4.165514696332532     0.730000000000000
    2       8.951107555668461     4.306628718952510     0.828888888888889
    5      10.941252857287971     7.143251715021480     1.125555555555556
    3       5.054561596741531     7.257813289643833     0.927777777777778
    7       6.206907201244086     7.470733599336498     1.323333333333333
   10       8.097231813267125     8.097231813267125     1.620000000000000
    4       7.744485968103063    10.948390823223072     1.026666666666667
    9      10.004715592766084     8.805860121113305     1.521111111111111
    2       9.999634841722880     7.648800909214444     0.828888888888889
    2       9.629145826911010    10.813903085539245     0.828888888888889
    3       4.774742015105224    11.382857792621440     0.927777777777778
    3       9.436810357006381     6.042383964427657     0.927777777777778
    2       4.240201438994495     9.243507036518807     0.828888888888889
    7       4.648422278781878    10.239001996926042     1.323333333333333
    5       7.102966016198144     9.065656300033773     1.125555555555556
    8      12.040128684901511     4.134944467201874     1.422222222222222
    3       5.729661995917988     6.436868489044157     0.927777777777778
    2       5.709767005108530     4.724585203704617     0.828888888888889
    4       9.717037047778234     4.986300804426095     1.026666666666667
    4      10.863735808931972     4.616630899050208     1.026666666666667
    1      10.737746605909532     9.617588290071447     0.730000000000000
    1       9.204495143143653     8.086325151685134     0.730000000000000
    1       8.062624690916289     9.206152245181546     0.730000000000000
    4      11.772129419616245     5.344975905300878     1.026666666666667
    8       9.952556680363843    11.865816861539566     1.422222222222222
    1      11.566876020531492    -0.199084576338730     0.730000000000000
    6       4.410530892217690     0.101421049003147     1.224444444444444
    8       7.838804455567359    -3.998625069446254     1.422222222222222
    5       5.304582164402655     0.993530416843606     1.125555555555556
    5       9.106875884760543    -0.983287767589006     1.125555555555556
    1      10.762666811226115    -0.008608468063096     0.730000000000000
   10       8.739684681975636     1.980441188000686     1.620000000000000
    2       8.895220063936671     0.834357351268300     0.828888888888889
    6       8.544536526752955    -2.786353787967648     1.224444444444444
    3       6.702926120450190    -3.667823240564685     0.927777777777778
    1       5.438403356256263    -2.524358479337843     0.730000000000000
    6       5.869677520915874     3.656604470588732     1.224444444444444
    2       7.471723279260036    -2.945188396549851     0.828888888888889
    1       5.516804689472472     2.728678816412117     0.730000000000000
    6      10.684737211775122     2.538488583301781     1.224444444444444
    2       9.891734331958020     1.816671320617749     0.828888888888889
    5      11.369439146195814     0.758765793117139     1.125555555555556
    1       8.563510731442260    -1.794577142227878     0.730000000000000
    1       5.618403491330462     1.900010914751844     0.730000000000000
    2      11.601650069064686    -1.766585228716012     0.828888888888889
    3      11.608861743794312     1.845501929967094     0.927777777777778
    7       4.597794827864060    -1.921160629760974     1.323333333333333
    2       6.201615811226977     0.451968958542054     0.828888888888889
    4      11.820301487705157     2.919033973521657     1.026666666666667
    2       6.919183214372218     3.453029738685763     0.828888888888889
    1      10.030772736592091    -1.341657973066450     0.730000000000000
