0.0263 0.11607783409183196 7.210842907684619e-06 0.2815548246272396 0.14557703367099206 0.1159488478092615
0.0270 0.116574868537603 7.470855969856893e-06 0.29276103094115125 0.1340648297858955 0.116436734986693
0.0278 0.11709103474768061 8.107595734037486e-06 0.292115945773683 0.11731555902646962 0.1169514923002235
0.0313 0.11945789338261198 1.0099516051585105e-05 0.29260057860180483 0.10538075843940309 0.11930034300245
0.0357 0.12240947919812811 1.2999878738374406e-05 0.27789717938859904 0.10170099752509154 0.122244403122613
0.0385 0.12428451253547405 1.5173097810292796e-05 0.2713483079326823 0.09442935089418603 0.124106820392734
0.0417 0.12640550494875583 1.7185865340171866e-05 0.26313293406127153 0.10812419406851514 0.1262262822875495
0.0455 0.12887188280676692 1.9804213912248604e-05 0.25984428589015085 0.09991351115128655 0.128678717392751
0.0500 0.13174563761624794 2.371938691687312e-05 0.27186847694799643 0.1207279875834959 0.131525779212722
0.0556 0.13518432043041465 2.8552330474445346e-05 0.2708287895627792 0.10573192150309918 0.13494803707331
0.0588 0.13708535666218852 3.149671888534311e-05 0.2691001789120362 0.10756567473958079 0.136834998774444
0.0625 0.13925702482419766 3.4751325468905854e-05 0.2645965393223993 0.0995908163616055 0.13900420769105049
0.0667 0.14179705396391606 3.893500951428425e-05 0.265740497874953 0.09698724350746968 0.141521549693536
0.0714 0.14447289073502553 4.3300921286353604e-05 0.25379568480214243 0.08522014831556834 0.144194064264709
0.0769 0.14756560388198697 4.8651760757272796e-05 0.24432896137063673 0.0734472047631809 0.147287274676129
0.0800 0.14923905343645041 5.150331559050381e-05 0.2392249315199688 0.06890646751047758 0.14893266260223498
0.0833 0.15101202942097736 5.4539728647576176e-05 0.23334041526893934 0.04970048930173698 0.15071456920099552
0.0870 0.15294485250787962 5.782728367881814e-05 0.22324430748666993 0.031671373428868055 0.15263905885387052
0.0909 0.15489547755603664 6.136715490390304e-05 0.218421035603237 0.038297376091078306 0.154603639124711
0.0952 0.1570552819132101 6.499756873993823e-05 0.21004818541526823 0.03324899928014968 0.1567740054018275
0.1000 0.1593551596019254 6.910087527322881e-05 0.20217589157915541 0.028824701710318923 0.1590803447733225
0.1053 0.16178299209510486 7.306185221975882e-05 0.19088144193178816 0.007300657610745276 0.161494863679654
0.1111 0.16433827281108518 7.679024990921247e-05 0.1732040967962631 0.004898951495682091 0.16408375520268997
0.1176 0.16705262283722974 8.127181719044144e-05 0.17338099565485718 0.024449596487154057 0.166815243891732
0.1250 0.16996174360168115 8.520541434002409e-05 0.15142466381381273 0.006081135875347421 0.169732272074821
0.1333 0.17298679850065965 8.881104766343428e-05 0.13528054757609978 0.012568314974212846 0.172769861349896
0.1429 0.17620199976554124 9.31254844212368e-05 0.1311782571374105 0.015107864368163249 0.1760043151494905
0.1539 0.1795867618397301 9.63434081814748e-05 0.12505876291618057 0.03613731105278806 0.179375061103737
0.1667 0.18300452555833105 9.955169279589268e-05 0.1239103151403838 0.041637237766964486 0.182806909212278
0.1819 0.18654023411143217 0.00010273893525758158 0.13294996562511419 0.06538691213573777 0.18632798604983902
0.2000 0.1901063885027769 0.00010632634834367415 0.15413215989876727 0.0865410677029792 0.189846122554966
0.2222 0.19368165727318246 0.00011026433902812769 0.18479709736688932 0.1033833495723373 0.193350033500132
0.2500 0.19725459780572593 0.00011586563405991384 0.19618834745851252 0.1098044794342985 0.19688960881752
0.2857 0.20072219641587402 0.00012291740728429969 0.2236956833528868 0.11306046212361842 0.2003211869297945
0.3333 0.20418459084665272 0.0001326844558616628 0.24238591966547346 0.11673184817657267 0.2037300090240755
0.4000 0.20758363614525427 0.0001450673423770866 0.2647285614904263 0.15120698533607246 0.207060326789069
0.5000 0.2111392446723132 0.000160641502042495 0.28483128250856576 0.1705144946049133 0.210557119529052
0.6667 0.2150016520190829 0.00017956527734026506 0.2995156147879726 0.17718728733518763 0.2143305211350655
1.0000 0.21965215842208666 0.00020415850122455385 0.3190187235109353 0.18169189465515023 0.21891265320734
2.0000 0.22604681242485616 0.0002446691682534595 0.33897557456557276 0.2121145269064586 0.225154205037169
